run_id,success,runtime,returncode
511,True,4.124670267105103,0
512,True,4.120027303695679,0
513,True,4.123225212097168,0
514,True,4.118204593658447,0
515,True,4.118872880935669,0
516,True,4.131736278533936,0
517,True,4.138498783111572,0
518,True,4.118478775024414,0
519,True,4.139461517333984,0
520,True,4.135571718215942,0
521,True,4.132894515991211,0
522,True,4.1367552280426025,0
523,True,4.120541572570801,0
524,True,4.128559112548828,0
525,True,4.113680839538574,0
526,True,4.113540410995483,0
527,True,4.145953416824341,0
528,True,4.136049509048462,0
529,True,4.138477325439453,0
530,True,4.154472827911377,0
531,True,4.31820273399353,0
532,True,4.384973764419556,0
533,True,4.340457439422607,0
534,True,4.336871147155762,0
535,True,4.276941776275635,0
536,True,4.2749974727630615,0
537,True,4.470080137252808,0
538,True,4.397037506103516,0
539,True,4.2311320304870605,0
540,True,4.122782230377197,0
541,True,4.1578638553619385,0
542,True,4.127180337905884,0
543,True,4.141125440597534,0
544,True,4.170178651809692,0
545,True,4.145487070083618,0
546,True,4.108020544052124,0
547,True,4.101601839065552,0
548,True,4.112125635147095,0
549,True,4.141585111618042,0
550,True,4.126565217971802,0
551,True,4.137514591217041,0
552,True,4.172157287597656,0
553,True,4.137919187545776,0
554,True,4.135690689086914,0
555,True,4.106230974197388,0
556,True,4.115854978561401,0
557,True,4.129416704177856,0
558,True,4.1183624267578125,0
559,True,4.14570951461792,0
560,True,4.153640031814575,0
561,True,4.14282488822937,0
562,True,4.131142854690552,0
563,True,4.121572017669678,0
564,True,4.120282888412476,0
565,True,4.106024980545044,0
566,True,4.1282360553741455,0
567,True,4.135919094085693,0
568,True,4.135932207107544,0
569,True,4.143436670303345,0
570,True,4.129823207855225,0
571,True,4.131610870361328,0
572,True,4.1312315464019775,0
573,True,4.13673210144043,0
574,True,4.167298316955566,0
575,True,4.136633157730103,0
576,True,4.107217073440552,0
577,True,4.153531789779663,0
578,True,4.122083425521851,0
579,True,4.138974905014038,0
580,True,4.124913930892944,0
581,True,4.146281957626343,0
582,True,4.133971929550171,0
583,True,4.111809968948364,0
584,True,4.12798285484314,0
585,True,4.129234790802002,0
586,True,4.149250507354736,0
587,True,4.141930103302002,0
588,True,4.120286464691162,0
589,True,4.137177228927612,0
590,True,4.115202188491821,0
591,True,4.163633584976196,0
592,True,4.105508089065552,0
593,True,4.141690969467163,0
594,True,4.132971286773682,0
595,True,4.128445148468018,0
596,True,4.131010293960571,0
597,True,4.140591382980347,0
598,True,4.129445791244507,0
599,True,4.1166205406188965,0
600,True,4.136471748352051,0
601,True,4.127097129821777,0
602,True,4.140336513519287,0
603,True,4.124190807342529,0
604,True,4.14794921875,0
605,True,4.14506721496582,0
606,True,4.1113996505737305,0
607,True,4.133687973022461,0
608,True,4.1244847774505615,0
609,True,4.159657955169678,0
610,True,4.134961128234863,0
611,True,4.147632360458374,0
612,True,4.146807670593262,0
613,True,4.15146017074585,0
614,True,4.132824659347534,0
615,True,4.135147333145142,0
616,True,4.149379253387451,0
617,True,4.173446178436279,0
618,True,4.145580053329468,0
619,True,4.131012201309204,0
620,True,4.122891187667847,0
621,True,4.116725444793701,0
622,True,4.155402898788452,0
623,True,4.164829015731812,0
624,True,4.163756370544434,0
625,True,4.101826429367065,0
626,True,4.158602476119995,0
627,True,4.136147975921631,0
628,True,4.053158760070801,0
629,True,4.152711868286133,0
630,True,4.13452935218811,0
631,True,4.124935150146484,0
632,True,4.121940851211548,0
633,True,4.191787481307983,0
634,True,4.144163131713867,0
635,True,4.136146068572998,0
636,True,4.1052892208099365,0
637,True,4.124347448348999,0
638,True,4.153796434402466,0
639,True,4.164642333984375,0
640,True,4.1410722732543945,0
641,True,4.075460910797119,0
642,True,4.091848611831665,0
643,True,4.103598594665527,0
644,True,4.114862203598023,0
645,True,4.133413553237915,0
646,True,4.119373559951782,0
647,True,4.168449640274048,0
648,True,4.141800165176392,0
